catalog_release,gene_set_id,gene_set_size,phenotype,definition,gene_symbol,ensembl_gene_id,evidence,effect_direction,effect_beta,p_value,source_id,source_title,source_release,source_url,source_retrieved_date,source_usage_note,membership_notes
2026-08-29,panelapp_intellectual_disability_all,2853,Intellectual disability,All genes in the versioned PanelApp panel,RPGRIP1L,ENSG00000103494,3,.,.,.,panelapp_intellectual_disability_v11.26,PanelApp panel 285: Intellectual disability,11.26,https://panelapp.genomicsengland.co.uk/panels/285/,2026-08-29,.,.
2026-08-29,panelapp_intellectual_disability_all,2853,Intellectual disability,All genes in the versioned PanelApp panel,RPIA,ENSG00000153574,3,.,.,.,panelapp_intellectual_disability_v11.26,PanelApp panel 285: Intellectual disability,11.26,https://panelapp.genomicsengland.co.uk/panels/285/,2026-08-29,.,.
2026-08-29,panelapp_intellectual_disability_all,2853,Intellectual disability,All genes in the versioned PanelApp panel,RPL10,ENSG00000147403,3,.,.,.,panelapp_intellectual_disability_v11.26,PanelApp panel 285: Intellectual disability,11.26,https://panelapp.genomicsengland.co.uk/panels/285/,2026-08-29,.,.
2026-08-29,panelapp_intellectual_disability_all,2853,Intellectual disability,All genes in the versioned PanelApp panel,RPS19,ENSG00000105372,1,.,.,.,panelapp_intellectual_disability_v11.26,PanelApp panel 285: Intellectual disability,11.26,https://panelapp.genomicsengland.co.uk/panels/285/,2026-08-29,.,.
2026-08-29,panelapp_intellectual_disability_all,2853,Intellectual disability,All genes in the versioned PanelApp panel,RPS23,ENSG00000186468,2,.,.,.,panelapp_intellectual_disability_v11.26,PanelApp panel 285: Intellectual disability,11.26,https://panelapp.genomicsengland.co.uk/panels/285/,2026-08-29,.,.
2026-08-29,panelapp_intellectual_disability_all,2853,Intellectual disability,All genes in the versioned PanelApp panel,RPS6KA3,ENSG00000177189,3,.,.,.,panelapp_intellectual_disability_v11.26,PanelApp panel 285: Intellectual disability,11.26,https://panelapp.genomicsengland.co.uk/panels/285/,2026-08-29,.,.
2026-08-29,panelapp_intellectual_disability_all,2853,Intellectual disability,All genes in the versioned PanelApp panel,RPS6KC1,ENSG00000136643,2,.,.,.,panelapp_intellectual_disability_v11.26,PanelApp panel 285: Intellectual disability,11.26,https://panelapp.genomicsengland.co.uk/panels/285/,2026-08-29,.,.
2026-08-29,panelapp_intellectual_disability_all,2853,Intellectual disability,All genes in the versioned PanelApp panel,RRAS,ENSG00000126458,1,.,.,.,panelapp_intellectual_disability_v11.26,PanelApp panel 285: Intellectual disability,11.26,https://panelapp.genomicsengland.co.uk/panels/285/,2026-08-29,.,.
2026-08-29,panelapp_intellectual_disability_all,2853,Intellectual disability,All genes in the versioned PanelApp panel,RREB1,ENSG00000124782,3,.,.,.,panelapp_intellectual_disability_v11.26,PanelApp panel 285: Intellectual disability,11.26,https://panelapp.genomicsengland.co.uk/panels/285/,2026-08-29,.,.
2026-08-29,panelapp_intellectual_disability_all,2853,Intellectual disability,All genes in the versioned PanelApp panel,RRM2B,ENSG00000048392,3,.,.,.,panelapp_intellectual_disability_v11.26,PanelApp panel 285: Intellectual disability,11.26,https://panelapp.genomicsengland.co.uk/panels/285/,2026-08-29,.,.
2026-08-29,panelapp_intellectual_disability_all,2853,Intellectual disability,All genes in the versioned PanelApp panel,RSF1,ENSG00000048649,2,.,.,.,panelapp_intellectual_disability_v11.26,PanelApp panel 285: Intellectual disability,11.26,https://panelapp.genomicsengland.co.uk/panels/285/,2026-08-29,.,.
2026-08-29,panelapp_intellectual_disability_all,2853,Intellectual disability,All genes in the versioned PanelApp panel,RSPH1,ENSG00000160188,1,.,.,.,panelapp_intellectual_disability_v11.26,PanelApp panel 285: Intellectual disability,11.26,https://panelapp.genomicsengland.co.uk/panels/285/,2026-08-29,.,.
2026-08-29,panelapp_intellectual_disability_all,2853,Intellectual disability,All genes in the versioned PanelApp panel,RSPH3,ENSG00000130363,1,.,.,.,panelapp_intellectual_disability_v11.26,PanelApp panel 285: Intellectual disability,11.26,https://panelapp.genomicsengland.co.uk/panels/285/,2026-08-29,.,.
2026-08-29,panelapp_intellectual_disability_all,2853,Intellectual disability,All genes in the versioned PanelApp panel,RSPO4,ENSG00000101282,1,.,.,.,panelapp_intellectual_disability_v11.26,PanelApp panel 285: Intellectual disability,11.26,https://panelapp.genomicsengland.co.uk/panels/285/,2026-08-29,.,.
2026-08-29,panelapp_intellectual_disability_all,2853,Intellectual disability,All genes in the versioned PanelApp panel,RSPRY1,ENSG00000159579,3,.,.,.,panelapp_intellectual_disability_v11.26,PanelApp panel 285: Intellectual disability,11.26,https://panelapp.genomicsengland.co.uk/panels/285/,2026-08-29,.,.
2026-08-29,panelapp_intellectual_disability_all,2853,Intellectual disability,All genes in the versioned PanelApp panel,RSRC1,ENSG00000174891,3,.,.,.,panelapp_intellectual_disability_v11.26,PanelApp panel 285: Intellectual disability,11.26,https://panelapp.genomicsengland.co.uk/panels/285/,2026-08-29,.,.
2026-08-29,panelapp_intellectual_disability_all,2853,Intellectual disability,All genes in the versioned PanelApp panel,RTEL1,ENSG00000258366,3,.,.,.,panelapp_intellectual_disability_v11.26,PanelApp panel 285: Intellectual disability,11.26,https://panelapp.genomicsengland.co.uk/panels/285/,2026-08-29,.,.
2026-08-29,panelapp_intellectual_disability_all,2853,Intellectual disability,All genes in the versioned PanelApp panel,RTL9,ENSG00000243978,1,.,.,.,panelapp_intellectual_disability_v11.26,PanelApp panel 285: Intellectual disability,11.26,https://panelapp.genomicsengland.co.uk/panels/285/,2026-08-29,.,.
2026-08-29,panelapp_intellectual_disability_all,2853,Intellectual disability,All genes in the versioned PanelApp panel,RTN2,ENSG00000125744,1,.,.,.,panelapp_intellectual_disability_v11.26,PanelApp panel 285: Intellectual disability,11.26,https://panelapp.genomicsengland.co.uk/panels/285/,2026-08-29,.,.
2026-08-29,panelapp_intellectual_disability_all,2853,Intellectual disability,All genes in the versioned PanelApp panel,RTN4IP1,ENSG00000130347,3,.,.,.,panelapp_intellectual_disability_v11.26,PanelApp panel 285: Intellectual disability,11.26,https://panelapp.genomicsengland.co.uk/panels/285/,2026-08-29,.,.
2026-08-29,panelapp_intellectual_disability_all,2853,Intellectual disability,All genes in the versioned PanelApp panel,RTTN,ENSG00000176225,3,.,.,.,panelapp_intellectual_disability_v11.26,PanelApp panel 285: Intellectual disability,11.26,https://panelapp.genomicsengland.co.uk/panels/285/,2026-08-29,.,.
2026-08-29,panelapp_intellectual_disability_all,2853,Intellectual disability,All genes in the versioned PanelApp panel,RUBCN,ENSG00000145016,1,.,.,.,panelapp_intellectual_disability_v11.26,PanelApp panel 285: Intellectual disability,11.26,https://panelapp.genomicsengland.co.uk/panels/285/,2026-08-29,.,.
2026-08-29,panelapp_intellectual_disability_all,2853,Intellectual disability,All genes in the versioned PanelApp panel,RUNX1T1,ENSG00000079102,2,.,.,.,panelapp_intellectual_disability_v11.26,PanelApp panel 285: Intellectual disability,11.26,https://panelapp.genomicsengland.co.uk/panels/285/,2026-08-29,.,.
2026-08-29,panelapp_intellectual_disability_all,2853,Intellectual disability,All genes in the versioned PanelApp panel,RUNX2,ENSG00000124813,1,.,.,.,panelapp_intellectual_disability_v11.26,PanelApp panel 285: Intellectual disability,11.26,https://panelapp.genomicsengland.co.uk/panels/285/,2026-08-29,.,.
2026-08-29,panelapp_intellectual_disability_all,2853,Intellectual disability,All genes in the versioned PanelApp panel,RUSC2,ENSG00000198853,2,.,.,.,panelapp_intellectual_disability_v11.26,PanelApp panel 285: Intellectual disability,11.26,https://panelapp.genomicsengland.co.uk/panels/285/,2026-08-29,.,.
2026-08-29,panelapp_intellectual_disability_all,2853,Intellectual disability,All genes in the versioned PanelApp panel,RYR1,ENSG00000196218,1,.,.,.,panelapp_intellectual_disability_v11.26,PanelApp panel 285: Intellectual disability,11.26,https://panelapp.genomicsengland.co.uk/panels/285/,2026-08-29,.,.
2026-08-29,panelapp_intellectual_disability_all,2853,Intellectual disability,All genes in the versioned PanelApp panel,RYR2,ENSG00000198626,2,.,.,.,panelapp_intellectual_disability_v11.26,PanelApp panel 285: Intellectual disability,11.26,https://panelapp.genomicsengland.co.uk/panels/285/,2026-08-29,.,.
2026-08-29,panelapp_intellectual_disability_all,2853,Intellectual disability,All genes in the versioned PanelApp panel,RYR3,ENSG00000198838,1,.,.,.,panelapp_intellectual_disability_v11.26,PanelApp panel 285: Intellectual disability,11.26,https://panelapp.genomicsengland.co.uk/panels/285/,2026-08-29,.,.
2026-08-29,panelapp_intellectual_disability_all,2853,Intellectual disability,All genes in the versioned PanelApp panel,SACS,ENSG00000151835,2,.,.,.,panelapp_intellectual_disability_v11.26,PanelApp panel 285: Intellectual disability,11.26,https://panelapp.genomicsengland.co.uk/panels/285/,2026-08-29,.,.
2026-08-29,panelapp_intellectual_disability_all,2853,Intellectual disability,All genes in the versioned PanelApp panel,SALL1,ENSG00000103449,2,.,.,.,panelapp_intellectual_disability_v11.26,PanelApp panel 285: Intellectual disability,11.26,https://panelapp.genomicsengland.co.uk/panels/285/,2026-08-29,.,.
2026-08-29,panelapp_intellectual_disability_all,2853,Intellectual disability,All genes in the versioned PanelApp panel,SALL4,ENSG00000101115,1,.,.,.,panelapp_intellectual_disability_v11.26,PanelApp panel 285: Intellectual disability,11.26,https://panelapp.genomicsengland.co.uk/panels/285/,2026-08-29,.,.
2026-08-29,panelapp_intellectual_disability_all,2853,Intellectual disability,All genes in the versioned PanelApp panel,SAMD9,ENSG00000205413,3,.,.,.,panelapp_intellectual_disability_v11.26,PanelApp panel 285: Intellectual disability,11.26,https://panelapp.genomicsengland.co.uk/panels/285/,2026-08-29,.,.
2026-08-29,panelapp_intellectual_disability_all,2853,Intellectual disability,All genes in the versioned PanelApp panel,SAMD9L,ENSG00000177409,1,.,.,.,panelapp_intellectual_disability_v11.26,PanelApp panel 285: Intellectual disability,11.26,https://panelapp.genomicsengland.co.uk/panels/285/,2026-08-29,.,.
2026-08-29,panelapp_intellectual_disability_all,2853,Intellectual disability,All genes in the versioned PanelApp panel,SAMHD1,ENSG00000101347,3,.,.,.,panelapp_intellectual_disability_v11.26,PanelApp panel 285: Intellectual disability,11.26,https://panelapp.genomicsengland.co.uk/panels/285/,2026-08-29,.,.
2026-08-29,panelapp_intellectual_disability_all,2853,Intellectual disability,All genes in the versioned PanelApp panel,SARS,ENSG00000031698,3,.,.,.,panelapp_intellectual_disability_v11.26,PanelApp panel 285: Intellectual disability,11.26,https://panelapp.genomicsengland.co.uk/panels/285/,2026-08-29,.,.
2026-08-29,panelapp_intellectual_disability_all,2853,Intellectual disability,All genes in the versioned PanelApp panel,SARS2,ENSG00000104835,3,.,.,.,panelapp_intellectual_disability_v11.26,PanelApp panel 285: Intellectual disability,11.26,https://panelapp.genomicsengland.co.uk/panels/285/,2026-08-29,.,.
2026-08-29,panelapp_intellectual_disability_all,2853,Intellectual disability,All genes in the versioned PanelApp panel,SATB1,ENSG00000182568,3,.,.,.,panelapp_intellectual_disability_v11.26,PanelApp panel 285: Intellectual disability,11.26,https://panelapp.genomicsengland.co.uk/panels/285/,2026-08-29,.,.
2026-08-29,panelapp_intellectual_disability_all,2853,Intellectual disability,All genes in the versioned PanelApp panel,SATB2,ENSG00000119042,3,.,.,.,panelapp_intellectual_disability_v11.26,PanelApp panel 285: Intellectual disability,11.26,https://panelapp.genomicsengland.co.uk/panels/285/,2026-08-29,.,.
2026-08-29,panelapp_intellectual_disability_all,2853,Intellectual disability,All genes in the versioned PanelApp panel,SBDS,ENSG00000126524,1,.,.,.,panelapp_intellectual_disability_v11.26,PanelApp panel 285: Intellectual disability,11.26,https://panelapp.genomicsengland.co.uk/panels/285/,2026-08-29,.,.
2026-08-29,panelapp_intellectual_disability_all,2853,Intellectual disability,All genes in the versioned PanelApp panel,SBF1,ENSG00000100241,3,.,.,.,panelapp_intellectual_disability_v11.26,PanelApp panel 285: Intellectual disability,11.26,https://panelapp.genomicsengland.co.uk/panels/285/,2026-08-29,.,.
2026-08-29,panelapp_intellectual_disability_all,2853,Intellectual disability,All genes in the versioned PanelApp panel,SBF2,ENSG00000133812,1,.,.,.,panelapp_intellectual_disability_v11.26,PanelApp panel 285: Intellectual disability,11.26,https://panelapp.genomicsengland.co.uk/panels/285/,2026-08-29,.,.
2026-08-29,panelapp_intellectual_disability_all,2853,Intellectual disability,All genes in the versioned PanelApp panel,SC5D,ENSG00000109929,3,.,.,.,panelapp_intellectual_disability_v11.26,PanelApp panel 285: Intellectual disability,11.26,https://panelapp.genomicsengland.co.uk/panels/285/,2026-08-29,.,.
2026-08-29,panelapp_intellectual_disability_all,2853,Intellectual disability,All genes in the versioned PanelApp panel,SCAF4,ENSG00000156304,3,.,.,.,panelapp_intellectual_disability_v11.26,PanelApp panel 285: Intellectual disability,11.26,https://panelapp.genomicsengland.co.uk/panels/285/,2026-08-29,.,.
2026-08-29,panelapp_intellectual_disability_all,2853,Intellectual disability,All genes in the versioned PanelApp panel,SCAMP5,ENSG00000198794,3,.,.,.,panelapp_intellectual_disability_v11.26,PanelApp panel 285: Intellectual disability,11.26,https://panelapp.genomicsengland.co.uk/panels/285/,2026-08-29,.,.
2026-08-29,panelapp_intellectual_disability_all,2853,Intellectual disability,All genes in the versioned PanelApp panel,SCAPER,ENSG00000140386,3,.,.,.,panelapp_intellectual_disability_v11.26,PanelApp panel 285: Intellectual disability,11.26,https://panelapp.genomicsengland.co.uk/panels/285/,2026-08-29,.,.
2026-08-29,panelapp_intellectual_disability_all,2853,Intellectual disability,All genes in the versioned PanelApp panel,SCARB2,ENSG00000138760,1,.,.,.,panelapp_intellectual_disability_v11.26,PanelApp panel 285: Intellectual disability,11.26,https://panelapp.genomicsengland.co.uk/panels/285/,2026-08-29,.,.
2026-08-29,panelapp_intellectual_disability_all,2853,Intellectual disability,All genes in the versioned PanelApp panel,SCARF2,ENSG00000244486,1,.,.,.,panelapp_intellectual_disability_v11.26,PanelApp panel 285: Intellectual disability,11.26,https://panelapp.genomicsengland.co.uk/panels/285/,2026-08-29,.,.
2026-08-29,panelapp_intellectual_disability_all,2853,Intellectual disability,All genes in the versioned PanelApp panel,SCN11A,ENSG00000168356,1,.,.,.,panelapp_intellectual_disability_v11.26,PanelApp panel 285: Intellectual disability,11.26,https://panelapp.genomicsengland.co.uk/panels/285/,2026-08-29,.,.
2026-08-29,panelapp_intellectual_disability_all,2853,Intellectual disability,All genes in the versioned PanelApp panel,SCN1A,ENSG00000144285,3,.,.,.,panelapp_intellectual_disability_v11.26,PanelApp panel 285: Intellectual disability,11.26,https://panelapp.genomicsengland.co.uk/panels/285/,2026-08-29,.,.
2026-08-29,panelapp_intellectual_disability_all,2853,Intellectual disability,All genes in the versioned PanelApp panel,SCN1B,ENSG00000105711,2,.,.,.,panelapp_intellectual_disability_v11.26,PanelApp panel 285: Intellectual disability,11.26,https://panelapp.genomicsengland.co.uk/panels/285/,2026-08-29,.,.
2026-08-29,panelapp_intellectual_disability_all,2853,Intellectual disability,All genes in the versioned PanelApp panel,SCN2A,ENSG00000136531,3,.,.,.,panelapp_intellectual_disability_v11.26,PanelApp panel 285: Intellectual disability,11.26,https://panelapp.genomicsengland.co.uk/panels/285/,2026-08-29,.,.
2026-08-29,panelapp_intellectual_disability_all,2853,Intellectual disability,All genes in the versioned PanelApp panel,SCN3A,ENSG00000153253,3,.,.,.,panelapp_intellectual_disability_v11.26,PanelApp panel 285: Intellectual disability,11.26,https://panelapp.genomicsengland.co.uk/panels/285/,2026-08-29,.,.
2026-08-29,panelapp_intellectual_disability_all,2853,Intellectual disability,All genes in the versioned PanelApp panel,SCN4A,ENSG00000007314,1,.,.,.,panelapp_intellectual_disability_v11.26,PanelApp panel 285: Intellectual disability,11.26,https://panelapp.genomicsengland.co.uk/panels/285/,2026-08-29,.,.
2026-08-29,panelapp_intellectual_disability_all,2853,Intellectual disability,All genes in the versioned PanelApp panel,SCN8A,ENSG00000196876,3,.,.,.,panelapp_intellectual_disability_v11.26,PanelApp panel 285: Intellectual disability,11.26,https://panelapp.genomicsengland.co.uk/panels/285/,2026-08-29,.,.
2026-08-29,panelapp_intellectual_disability_all,2853,Intellectual disability,All genes in the versioned PanelApp panel,SCN9A,ENSG00000169432,1,.,.,.,panelapp_intellectual_disability_v11.26,PanelApp panel 285: Intellectual disability,11.26,https://panelapp.genomicsengland.co.uk/panels/285/,2026-08-29,.,.
2026-08-29,panelapp_intellectual_disability_all,2853,Intellectual disability,All genes in the versioned PanelApp panel,SCNM1,ENSG00000163156,2,.,.,.,panelapp_intellectual_disability_v11.26,PanelApp panel 285: Intellectual disability,11.26,https://panelapp.genomicsengland.co.uk/panels/285/,2026-08-29,.,.
2026-08-29,panelapp_intellectual_disability_all,2853,Intellectual disability,All genes in the versioned PanelApp panel,SCO1,ENSG00000133028,1,.,.,.,panelapp_intellectual_disability_v11.26,PanelApp panel 285: Intellectual disability,11.26,https://panelapp.genomicsengland.co.uk/panels/285/,2026-08-29,.,.
2026-08-29,panelapp_intellectual_disability_all,2853,Intellectual disability,All genes in the versioned PanelApp panel,SCO2,ENSG00000130489,3,.,.,.,panelapp_intellectual_disability_v11.26,PanelApp panel 285: Intellectual disability,11.26,https://panelapp.genomicsengland.co.uk/panels/285/,2026-08-29,.,.
2026-08-29,panelapp_intellectual_disability_all,2853,Intellectual disability,All genes in the versioned PanelApp panel,SCRIB,ENSG00000180900,1,.,.,.,panelapp_intellectual_disability_v11.26,PanelApp panel 285: Intellectual disability,11.26,https://panelapp.genomicsengland.co.uk/panels/285/,2026-08-29,.,.
2026-08-29,panelapp_intellectual_disability_all,2853,Intellectual disability,All genes in the versioned PanelApp panel,SCYL1,ENSG00000142186,3,.,.,.,panelapp_intellectual_disability_v11.26,PanelApp panel 285: Intellectual disability,11.26,https://panelapp.genomicsengland.co.uk/panels/285/,2026-08-29,.,.
2026-08-29,panelapp_intellectual_disability_all,2853,Intellectual disability,All genes in the versioned PanelApp panel,SDCCAG8,ENSG00000054282,3,.,.,.,panelapp_intellectual_disability_v11.26,PanelApp panel 285: Intellectual disability,11.26,https://panelapp.genomicsengland.co.uk/panels/285/,2026-08-29,.,.
2026-08-29,panelapp_intellectual_disability_all,2853,Intellectual disability,All genes in the versioned PanelApp panel,SDHA,ENSG00000073578,3,.,.,.,panelapp_intellectual_disability_v11.26,PanelApp panel 285: Intellectual disability,11.26,https://panelapp.genomicsengland.co.uk/panels/285/,2026-08-29,.,.
2026-08-29,panelapp_intellectual_disability_all,2853,Intellectual disability,All genes in the versioned PanelApp panel,SDHAF1,ENSG00000205138,3,.,.,.,panelapp_intellectual_disability_v11.26,PanelApp panel 285: Intellectual disability,11.26,https://panelapp.genomicsengland.co.uk/panels/285/,2026-08-29,.,.
2026-08-29,panelapp_intellectual_disability_all,2853,Intellectual disability,All genes in the versioned PanelApp panel,SEC23B,ENSG00000101310,1,.,.,.,panelapp_intellectual_disability_v11.26,PanelApp panel 285: Intellectual disability,11.26,https://panelapp.genomicsengland.co.uk/panels/285/,2026-08-29,.,.
2026-08-29,panelapp_intellectual_disability_all,2853,Intellectual disability,All genes in the versioned PanelApp panel,SEC31A,ENSG00000138674,2,.,.,.,panelapp_intellectual_disability_v11.26,PanelApp panel 285: Intellectual disability,11.26,https://panelapp.genomicsengland.co.uk/panels/285/,2026-08-29,.,.
2026-08-29,panelapp_intellectual_disability_all,2853,Intellectual disability,All genes in the versioned PanelApp panel,SEL1L,ENSG00000071537,3,.,.,.,panelapp_intellectual_disability_v11.26,PanelApp panel 285: Intellectual disability,11.26,https://panelapp.genomicsengland.co.uk/panels/285/,2026-08-29,.,.
2026-08-29,panelapp_intellectual_disability_all,2853,Intellectual disability,All genes in the versioned PanelApp panel,SELENOI,ENSG00000138018,1,.,.,.,panelapp_intellectual_disability_v11.26,PanelApp panel 285: Intellectual disability,11.26,https://panelapp.genomicsengland.co.uk/panels/285/,2026-08-29,.,.
2026-08-29,panelapp_intellectual_disability_all,2853,Intellectual disability,All genes in the versioned PanelApp panel,SEMA3E,ENSG00000170381,1,.,.,.,panelapp_intellectual_disability_v11.26,PanelApp panel 285: Intellectual disability,11.26,https://panelapp.genomicsengland.co.uk/panels/285/,2026-08-29,.,.
2026-08-29,panelapp_intellectual_disability_all,2853,Intellectual disability,All genes in the versioned PanelApp panel,SEMA6B,ENSG00000167680,3,.,.,.,panelapp_intellectual_disability_v11.26,PanelApp panel 285: Intellectual disability,11.26,https://panelapp.genomicsengland.co.uk/panels/285/,2026-08-29,.,.
2026-08-29,panelapp_intellectual_disability_all,2853,Intellectual disability,All genes in the versioned PanelApp panel,SEPHS1,ENSG00000086475,3,.,.,.,panelapp_intellectual_disability_v11.26,PanelApp panel 285: Intellectual disability,11.26,https://panelapp.genomicsengland.co.uk/panels/285/,2026-08-29,.,.
2026-08-29,panelapp_intellectual_disability_all,2853,Intellectual disability,All genes in the versioned PanelApp panel,SEPSECS,ENSG00000109618,3,.,.,.,panelapp_intellectual_disability_v11.26,PanelApp panel 285: Intellectual disability,11.26,https://panelapp.genomicsengland.co.uk/panels/285/,2026-08-29,.,.
2026-08-29,panelapp_intellectual_disability_all,2853,Intellectual disability,All genes in the versioned PanelApp panel,SERAC1,ENSG00000122335,3,.,.,.,panelapp_intellectual_disability_v11.26,PanelApp panel 285: Intellectual disability,11.26,https://panelapp.genomicsengland.co.uk/panels/285/,2026-08-29,.,.
2026-08-29,panelapp_intellectual_disability_all,2853,Intellectual disability,All genes in the versioned PanelApp panel,SET,ENSG00000119335,3,.,.,.,panelapp_intellectual_disability_v11.26,PanelApp panel 285: Intellectual disability,11.26,https://panelapp.genomicsengland.co.uk/panels/285/,2026-08-29,.,.
2026-08-29,panelapp_intellectual_disability_all,2853,Intellectual disability,All genes in the versioned PanelApp panel,SETBP1,ENSG00000152217,3,.,.,.,panelapp_intellectual_disability_v11.26,PanelApp panel 285: Intellectual disability,11.26,https://panelapp.genomicsengland.co.uk/panels/285/,2026-08-29,.,.
2026-08-29,panelapp_intellectual_disability_all,2853,Intellectual disability,All genes in the versioned PanelApp panel,SETD1A,ENSG00000099381,3,.,.,.,panelapp_intellectual_disability_v11.26,PanelApp panel 285: Intellectual disability,11.26,https://panelapp.genomicsengland.co.uk/panels/285/,2026-08-29,.,.
2026-08-29,panelapp_intellectual_disability_all,2853,Intellectual disability,All genes in the versioned PanelApp panel,SETD1B,ENSG00000139718,3,.,.,.,panelapp_intellectual_disability_v11.26,PanelApp panel 285: Intellectual disability,11.26,https://panelapp.genomicsengland.co.uk/panels/285/,2026-08-29,.,.
2026-08-29,panelapp_intellectual_disability_all,2853,Intellectual disability,All genes in the versioned PanelApp panel,SETD2,ENSG00000181555,3,.,.,.,panelapp_intellectual_disability_v11.26,PanelApp panel 285: Intellectual disability,11.26,https://panelapp.genomicsengland.co.uk/panels/285/,2026-08-29,.,.
2026-08-29,panelapp_intellectual_disability_all,2853,Intellectual disability,All genes in the versioned PanelApp panel,SETD5,ENSG00000168137,3,.,.,.,panelapp_intellectual_disability_v11.26,PanelApp panel 285: Intellectual disability,11.26,https://panelapp.genomicsengland.co.uk/panels/285/,2026-08-29,.,.
2026-08-29,panelapp_intellectual_disability_all,2853,Intellectual disability,All genes in the versioned PanelApp panel,SETDB2,ENSG00000136169,1,.,.,.,panelapp_intellectual_disability_v11.26,PanelApp panel 285: Intellectual disability,11.26,https://panelapp.genomicsengland.co.uk/panels/285/,2026-08-29,.,.
2026-08-29,panelapp_intellectual_disability_all,2853,Intellectual disability,All genes in the versioned PanelApp panel,SETX,ENSG00000107290,1,.,.,.,panelapp_intellectual_disability_v11.26,PanelApp panel 285: Intellectual disability,11.26,https://panelapp.genomicsengland.co.uk/panels/285/,2026-08-29,.,.
2026-08-29,panelapp_intellectual_disability_all,2853,Intellectual disability,All genes in the versioned PanelApp panel,SF1,ENSG00000168066,3,.,.,.,panelapp_intellectual_disability_v11.26,PanelApp panel 285: Intellectual disability,11.26,https://panelapp.genomicsengland.co.uk/panels/285/,2026-08-29,.,.
2026-08-29,panelapp_intellectual_disability_all,2853,Intellectual disability,All genes in the versioned PanelApp panel,SF3B1,ENSG00000115524,2,.,.,.,panelapp_intellectual_disability_v11.26,PanelApp panel 285: Intellectual disability,11.26,https://panelapp.genomicsengland.co.uk/panels/285/,2026-08-29,.,.
2026-08-29,panelapp_intellectual_disability_all,2853,Intellectual disability,All genes in the versioned PanelApp panel,SF3B4,ENSG00000143368,1,.,.,.,panelapp_intellectual_disability_v11.26,PanelApp panel 285: Intellectual disability,11.26,https://panelapp.genomicsengland.co.uk/panels/285/,2026-08-29,.,.
2026-08-29,panelapp_intellectual_disability_all,2853,Intellectual disability,All genes in the versioned PanelApp panel,SFXN4,ENSG00000183605,3,.,.,.,panelapp_intellectual_disability_v11.26,PanelApp panel 285: Intellectual disability,11.26,https://panelapp.genomicsengland.co.uk/panels/285/,2026-08-29,.,.
2026-08-29,panelapp_intellectual_disability_all,2853,Intellectual disability,All genes in the versioned PanelApp panel,SGCA,ENSG00000108823,1,.,.,.,panelapp_intellectual_disability_v11.26,PanelApp panel 285: Intellectual disability,11.26,https://panelapp.genomicsengland.co.uk/panels/285/,2026-08-29,.,.
2026-08-29,panelapp_intellectual_disability_all,2853,Intellectual disability,All genes in the versioned PanelApp panel,SGCE,ENSG00000127990,1,.,.,.,panelapp_intellectual_disability_v11.26,PanelApp panel 285: Intellectual disability,11.26,https://panelapp.genomicsengland.co.uk/panels/285/,2026-08-29,.,.
2026-08-29,panelapp_intellectual_disability_all,2853,Intellectual disability,All genes in the versioned PanelApp panel,SGPL1,ENSG00000166224,3,.,.,.,panelapp_intellectual_disability_v11.26,PanelApp panel 285: Intellectual disability,11.26,https://panelapp.genomicsengland.co.uk/panels/285/,2026-08-29,.,.
2026-08-29,panelapp_intellectual_disability_all,2853,Intellectual disability,All genes in the versioned PanelApp panel,SGSH,ENSG00000181523,3,.,.,.,panelapp_intellectual_disability_v11.26,PanelApp panel 285: Intellectual disability,11.26,https://panelapp.genomicsengland.co.uk/panels/285/,2026-08-29,.,.
2026-08-29,panelapp_intellectual_disability_all,2853,Intellectual disability,All genes in the versioned PanelApp panel,SGSM3,ENSG00000100359,2,.,.,.,panelapp_intellectual_disability_v11.26,PanelApp panel 285: Intellectual disability,11.26,https://panelapp.genomicsengland.co.uk/panels/285/,2026-08-29,.,.
2026-08-29,panelapp_intellectual_disability_all,2853,Intellectual disability,All genes in the versioned PanelApp panel,SH3PXD2B,ENSG00000174705,1,.,.,.,panelapp_intellectual_disability_v11.26,PanelApp panel 285: Intellectual disability,11.26,https://panelapp.genomicsengland.co.uk/panels/285/,2026-08-29,.,.
2026-08-29,panelapp_intellectual_disability_all,2853,Intellectual disability,All genes in the versioned PanelApp panel,SH3TC2,ENSG00000169247,1,.,.,.,panelapp_intellectual_disability_v11.26,PanelApp panel 285: Intellectual disability,11.26,https://panelapp.genomicsengland.co.uk/panels/285/,2026-08-29,.,.
2026-08-29,panelapp_intellectual_disability_all,2853,Intellectual disability,All genes in the versioned PanelApp panel,SHANK1,ENSG00000161681,3,.,.,.,panelapp_intellectual_disability_v11.26,PanelApp panel 285: Intellectual disability,11.26,https://panelapp.genomicsengland.co.uk/panels/285/,2026-08-29,.,.
2026-08-29,panelapp_intellectual_disability_all,2853,Intellectual disability,All genes in the versioned PanelApp panel,SHANK2,ENSG00000162105,3,.,.,.,panelapp_intellectual_disability_v11.26,PanelApp panel 285: Intellectual disability,11.26,https://panelapp.genomicsengland.co.uk/panels/285/,2026-08-29,.,.
2026-08-29,panelapp_intellectual_disability_all,2853,Intellectual disability,All genes in the versioned PanelApp panel,SHANK3,ENSG00000251322,3,.,.,.,panelapp_intellectual_disability_v11.26,PanelApp panel 285: Intellectual disability,11.26,https://panelapp.genomicsengland.co.uk/panels/285/,2026-08-29,.,.
